1.009794489,0.009794489,0.009794489,50.09794489,1.009794489
0.376375269,0.358349668,0.251974163,49.95620181,0.995620181
0.15140205,0.260112882,0.549752458,49.87099114,0.987099114
0.084722153,0.162115725,0.741941863,49.96278323,0.996278323
0.065040351,0.104954301,0.839456313,50.03207998,1.003207998
0.044165773,0.06173855,0.868899138,49.91691431,0.991691431
0.043021451,0.049365876,0.888417649,49.93692001,0.993692001
0.044466128,0.045744899,0.898127274,49.96185072,0.996185072
0.052451318,0.051672541,0.909588729,50.04710218,1.004710218
0.028563196,0.026823598,0.886757126,49.80763712,0.980763712
0.051582337,0.049685828,0.91061647,50.04085674,1.004085674
0.043930834,0.041672865,0.90293986,49.96281831,0.996281831
0.047929251,0.045747483,0.907113754,50.00389611,1.000389611
0.048163121,0.045956923,0.907382853,50.0064127,1.00064127
0.065009059,0.062754032,0.924187883,50.17471174,1.017471174
0.048635826,0.046301493,0.907577878,50.0090607,1.00090607
0.050352943,0.047968539,0.909239884,50.02514926,1.002514926
0.061744994,0.059534826,0.920940761,50.14076277,1.014076277
0.045092673,0.042936373,0.904527414,49.97562604,0.997562604
0.070117498,0.067822239,0.929427071,50.22477744,1.022477744
0.055229765,0.052805491,0.914327233,50.07397751,1.007397751
0.058134061,0.055803486,0.917361584,50.10351022,1.010351022
0.049888318,0.047730221,0.909419351,50.02282345,1.002282345
0.057069406,0.054925918,0.916765836,50.09558076,1.009558076
0.042029029,0.039880327,0.901798727,49.94593376,0.994593376
0.056784919,0.05441172,0.916243264,50.09154941,1.009154941
0.034798145,0.032679725,0.89452457,49.87456979,0.987456979
0.0550384,0.052745244,0.914566801,50.07648907,1.007648907
0.045082297,0.042676139,0.904162293,49.97456072,0.997456072
0.049025419,0.046728146,0.908012668,50.01361119,1.001361119
0.059026389,0.056689832,0.917992177,50.11315419,1.011315419
0.053412095,0.051148959,0.912462942,50.05725122,1.005725122
0.048880401,0.046469391,0.907797198,50.0101686,1.00101686
0.043140863,0.040916175,0.902385055,49.95478833,0.995478833
0.037453112,0.03531067,0.896904271,49.89914492,0.989914492
0.048666542,0.04642161,0.908141223,50.01142619,1.001142619
0.053822139,0.051632214,0.913336306,50.06385562,1.006385562
0.046241692,0.044145846,0.905799247,49.98915112,0.998915112
0.062113372,0.059728924,0.921268106,50.14530567,1.014530567
0.054805158,0.052407248,0.913696601,50.07050934,1.007050934
0.053904855,0.051552951,0.91281768,50.06129078,1.006129078
0.05009585,0.047824585,0.909152984,50.02369308,1.002369308
0.047043064,0.044759739,0.906202937,49.99327037,0.999327037
0.049934291,0.047714907,0.909303923,50.02340852,1.002340852
0.050161802,0.047801111,0.909397398,50.02444917,1.002444917
0.060468762,0.058262816,0.9198931,50.12902222,1.012902222
0.045870323,0.043490094,0.905058133,49.98088014,0.998088014
0.049656565,0.047322319,0.908878561,50.01844158,1.001844158
0.060929801,0.058636211,0.920387797,50.13245343,1.013245343
0.044622598,0.042423025,0.904212858,49.97010739,0.997010739
0.035594056,0.033257462,0.895126795,49.87925166,0.987925166
0.033604972,0.031441156,0.893369579,49.86156944,0.986156944
0.041114085,0.038788022,0.900728322,49.93627225,0.993627225
0.03427183,0.031809467,0.893451504,49.86526144,0.986526144
0.055035063,0.052832279,0.914419209,50.07483922,1.007483922
0.052024496,0.04968855,0.911245439,50.04339762,1.004339762
0.044257021,0.041940306,0.903451342,49.96526631,0.996526631
0.060910223,0.058552537,0.920116412,50.13139917,1.013139917
0.051956221,0.04960083,0.911136695,50.0409328,1.00409328
0.048144565,0.045909618,0.907650214,50.00460839,1.000460839
0.06271047,0.060461792,0.92222666,50.14958696,1.014958696
0.031262238,0.028981617,0.890821901,49.83443553,0.983443553
0.044668277,0.042458024,0.904560486,49.97049828,0.997049828
0.034004358,0.031745973,0.893891308,49.86369884,0.986369884
0.06075709,0.058645918,0.920865379,50.13325543,1.013325543
0.032560603,0.030246006,0.892390952,49.84936734,0.984936734
0.034290243,0.031956642,0.894028529,49.8662787,0.98662787
0.062331065,0.060082289,0.922120286,50.14736708,1.014736708
0.055695068,0.053472001,0.915495372,50.08121953,1.008121953
0.042071388,0.039947318,0.902016608,49.94645568,0.994645568
0.041537296,0.039103414,0.900979864,49.93733104,0.993733104
0.037328564,0.035105144,0.896964271,49.89659758,0.989659758
0.043110555,0.040867851,0.90285066,49.95494294,0.995494294
0.055030225,0.052809144,0.914814646,50.07452717,1.007452717
0.048840907,0.046516056,0.908550265,50.01221505,1.001221505
0.055024105,0.052575663,0.914464078,50.0720963,1.00720963
0.055494047,0.053266087,0.915125478,50.07814442,1.007814442
0.048277685,0.04597099,0.907822303,50.0044896,1.00044896
0.034018108,0.031934129,0.894002211,49.8647446,0.98647446
0.060904208,0.058647077,0.920784054,50.1323786,1.01323786
0.036763805,0.034681687,0.896977684,49.89385293,0.989385293
0.048636991,0.046416144,0.908699118,50.01226778,1.001226778
0.023588214,0.021261779,0.883259374,49.75948376,0.975948376
0.060562382,0.058348937,0.92038041,50.13112409,1.013112409
0.03387851,0.031581247,0.893459878,49.86311485,0.986311485
0.043212955,0.040923985,0.902758552,49.95692836,0.995692836
0.031642947,0.029355715,0.891069155,49.84091137,0.984091137
0.05942452,0.057199522,0.918889021,50.11976082,1.011976082
0.05758294,0.055223639,0.916748975,50.09958643,1.009958643
0.024668618,0.022556165,0.883989835,49.77199251,0.977199251
0.041579232,0.039253814,0.900725232,49.93979214,0.993979214
0.046702219,0.044329469,0.905670806,49.98976764,0.998976764
0.070932599,0.068713041,0.930040957,50.23284894,1.023284894
0.041093911,0.038847053,0.900252014,49.93416114,0.993416114
0.052814731,0.050492246,0.9120204,50.05136912,1.005136912
0.062285074,0.060014584,0.921531243,50.14622525,1.014622525
0.034508353,0.032352502,0.893912204,49.86928539,0.986928539
0.045580853,0.043386724,0.905059449,49.98042718,0.998042718
0.057898948,0.055606667,0.917192507,50.10192394,1.010192394
0.045396786,0.043126536,0.90479016,49.97734624,0.997734624
0.043712814,0.041456498,0.90313554,49.96048401,0.996048401
0.042205619,0.039986655,0.901726745,49.9458794,0.99458794
0.036800612,0.034493206,0.896285475,49.89138928,0.989138928
0.049696412,0.047347654,0.909131502,50.01996355,1.001996355
0.052010731,0.049915609,0.911763236,50.04586267,1.004586267
0.054482092,0.052122646,0.913889634,50.06790487,1.006790487
0.032395766,0.029996038,0.891652795,49.84571814,0.984571814
0.05222093,0.049860885,0.911571624,50.04423404,1.004423404
0.062402868,0.060035528,0.921787389,50.14571087,1.014571087
0.039532334,0.037338936,0.899234004,49.91897596,0.991897596
0.066070963,0.063797563,0.925775434,50.18403654,1.018403654
0.036663828,0.034367803,0.896338882,49.88949926,0.988949926
0.040805676,0.038572539,0.900684292,49.93247447,0.993247447
0.030471665,0.028174625,0.890228437,49.82848621,0.982848621
0.047222747,0.044959051,0.907056832,49.99722558,0.999722558
0.045143937,0.04282359,0.904779174,49.97570442,0.997570442
0.064628049,0.06230254,0.924134484,50.17021456,1.017021456
0.043837134,0.041458209,0.903119286,49.96069916,0.996069916
0.061567554,0.059195633,0.92079904,50.13713896,1.013713896
0.042150586,0.039875837,0.901517582,49.94296832,0.994296832
0.040908579,0.03866589,0.900531792,69.93137874,0.993137874
0.058209447,0.048473041,0.890209328,69.98668256,0.998668256
